,timestamp,Open,High,Low,Close,Adj Close,Volume,Withted_Score,Sentiment_Score,weight,neg,neu,pos
37,2016-04-18,427.610992,429.273987,427.085999,428.591003,428.591003,55670900,0.0011875,0.01190875,0.1,0.0,0.9949875,0.0050125000000000005
38,2016-04-19,428.703003,436.019989,428.104004,435.509003,435.509003,52810500,0.0005168539325842696,0.005212359550561798,0.1,0.0,0.9960449438202247,0.003955056179775281
39,2016-04-20,435.324005,443.053986,434.406006,441.389008,441.389008,72890096,0.0005505617977528089,0.0055213483146067405,0.1,0.0025280898876404497,0.9900674157303371,0.007404494382022472
40,2016-04-21,441.415985,450.548004,440.951996,449.424988,449.424988,68204704,0.0005,0.00498695652173913,0.1,0.0,0.9978260869565218,0.002173913043478261
41,2016-04-22,449.687988,449.809998,444.149994,445.737,445.737,58804400,-0.0006336633663366337,-0.006305940594059406,0.10000000000000002,0.002732673267326733,0.9972673267326733,0.0
42,2016-04-23,445.860992,450.282013,444.330994,450.282013,450.282013,50485400,0.0,0.0,0.1,0.0,1.0,0.0
43,2016-04-24,450.559998,460.145996,448.928009,458.554993,458.554993,68198400,0.0008214285714285714,0.008192857142857142,0.1,0.0,0.9960267857142858,0.003973214285714286
44,2016-04-25,459.121002,466.619995,453.59201,461.425995,461.425995,87091800,0.000768595041322314,0.007701652892561983,0.1,0.0,0.9950909090909091,0.004909090909090909
45,2016-04-26,461.64801,467.964996,461.621002,466.088989,466.088989,78971904,0.0004434782608695652,0.00444,0.1,0.0,0.9976695652173913,0.002330434782608696
46,2016-04-27,466.261993,467.07901,444.134003,444.687012,444.687012,93564896,-0.00039682539682539677,-0.003866666666666666,0.1,0.009644444444444443,0.9840634920634921,0.006298412698412698
47,2016-04-28,445.037994,449.550995,436.649994,449.010986,449.010986,74064704,-0.0003543307086614174,-0.0035716535433070865,0.1,0.004519685039370079,0.9927952755905511,0.00268503937007874
48,2016-04-29,449.40799,455.384003,446.016998,455.096985,455.096985,49258500,5.825242718446607e-05,0.0005854368932038827,0.1,0.002116504854368932,0.9944368932038835,0.003446601941747573
49,2016-04-30,455.178009,455.587006,447.696991,448.317993,448.317993,69322600,0.00016,0.001628,0.1,0.00136,0.9963299999999999,0.00231
50,2016-05-01,448.484009,452.479004,447.927002,451.875,451.875,40660100,-0.00019685039370078737,-0.0019244094488188974,0.1,0.001220472440944882,0.998007874015748,0.0007716535433070867
51,2016-05-02,451.933014,452.445007,441.776001,444.669006,444.669006,92127000,7.954545454545454e-05,0.0007920454545454543,0.1,0.0019772727272727273,0.996125,0.001897727272727273
52,2016-05-03,444.72699,451.096985,442.617004,450.303986,450.303986,59366400,0.0011981132075471698,0.012023584905660377,0.10000000000000002,0.0029150943396226417,0.9859811320754717,0.011103773584905661
53,2016-05-04,450.183014,450.377991,445.630005,446.721985,446.721985,50407300,0.0006265060240963856,0.006313253012048193,0.1,0.0018674698795180724,0.9937951807228915,0.004337349397590362
54,2016-05-05,446.710999,448.506012,445.882996,447.976013,447.976013,50440800,0.000717948717948718,0.007205128205128205,0.1,0.0,0.9959487179487179,0.004051282051282051
55,2016-05-06,447.941986,461.375,447.067993,459.602997,459.602997,72796800,-2.8571428571428598e-05,-0.0003342857142857145,0.1,0.0027238095238095237,0.9952380952380953,0.002038095238095238
56,2016-05-07,459.639008,460.674988,457.324005,458.536011,458.536011,38364500,-0.0005274725274725275,-0.00522087912087912,0.09999999999999999,0.0031428571428571426,0.9957802197802198,0.0010769230769230769
57,2016-05-08,458.428986,459.416992,455.983002,458.548004,458.548004,40315000,0.00033962264150943393,0.0034075471698113207,0.10000000000000002,0.0,0.9981132075471698,0.0018867924528301887
58,2016-05-09,458.205994,462.480988,456.531006,460.483002,460.483002,55493100,-0.0008333333333333333,-0.008313888888888888,0.1,0.0065,0.9917499999999999,0.00175
59,2016-05-10,460.518005,461.928986,448.95401,450.894989,450.894989,58956100,-0.0012705882352941175,-0.012641176470588236,0.1,0.005764705882352941,0.9929764705882353,0.0012588235294117647
60,2016-05-11,450.864014,454.575989,450.864014,452.727997,452.727997,50605200,-0.00125,-0.0124875,0.10000000000000002,0.003541666666666667,0.9964583333333333,0.0
61,2016-05-12,452.446991,454.949005,449.25,454.765991,454.765991,59849300,-0.0005454545454545454,-0.005385227272727273,0.1,0.004738636363636364,0.9925681818181818,0.002693181818181818
62,2016-05-13,454.850006,457.054993,453.453003,455.670013,455.670013,60845000,-4.6153846153846246e-05,-0.00045692307692307655,0.1,0.0034923076923076926,0.9897384615384616,0.0067692307692307704
63,2016-05-14,455.822998,456.835999,454.786011,455.67099,455.67099,37209000,0.0011470588235294118,0.011510294117647058,0.1,0.0,0.9938235294117647,0.0061764705882352946
64,2016-05-15,455.759003,458.691986,455.459015,457.567993,457.567993,28514000,-0.00031914893617021275,-0.003148936170212766,0.1,0.0015425531914893616,0.9984574468085107,0.0
65,2016-05-16,457.585999,458.200012,452.945007,454.162994,454.162994,59171500,0.00023529411764705883,0.0023941176470588235,0.1,0.0022794117647058822,0.9940441176470588,0.003676470588235294
66,2016-05-17,454.009003,455.071991,453.605011,453.78299,453.78299,64100300,-0.0016714285714285713,-0.016691428571428572,0.1,0.010957142857142858,0.9890428571428572,0.0
67,2016-05-18,453.69101,455.997986,453.299011,454.618988,454.618988,86850096,0.0,0.0,0.1,0.0,1.0,0.0
68,2016-05-19,454.523987,454.632996,438.714996,438.714996,438.714996,96027400,-6.349206349206344e-05,-0.000592063492063492,0.1,0.005285714285714286,0.9912380952380953,0.003476190476190476
69,2016-05-20,437.792999,444.053986,437.389008,442.675995,442.675995,81987904,0.0,0.0,0.1,0.0,1.0,0.0
70,2016-05-21,442.966003,443.778015,441.705994,443.187988,443.187988,42762300,-0.0008428571428571429,-0.008287142857142856,0.1,0.012942857142857143,0.9789857142857142,0.008071428571428571
71,2016-05-22,443.217987,443.427002,439.035004,439.322998,439.322998,39657600,-0.0012023809523809524,-0.01196190476190476,0.1,0.0074047619047619044,0.9917261904761906,0.000869047619047619
72,2016-05-23,439.347992,444.345001,438.822998,444.154999,444.154999,50582500,-0.0018157894736842107,-0.018110526315789473,0.1,0.01293421052631579,0.9870657894736842,0.0
73,2016-05-24,444.290985,447.100006,443.929993,445.980988,445.980988,65783100,-0.0005609756097560975,-0.005595121951219512,0.10000000000000002,0.0071463414634146336,0.9912682926829269,0.0015853658536585367
74,2016-05-25,446.062012,450.298004,446.062012,449.598999,449.598999,65231000,-0.0011020408163265306,-0.011151020408163265,0.1,0.008489795918367347,0.9915102040816327,0.0
75,2016-05-26,449.671997,453.644012,447.895996,453.384003,453.384003,65203800,-0.0007500000000000001,-0.007457142857142857,0.10023214285714287,0.005017857142857143,0.9912678571428571,0.0037142857142857142
76,2016-05-27,453.520996,478.148987,453.520996,473.463989,473.463989,164780992,-0.00026315789473684205,-0.002610526315789474,0.1,0.003907894736842105,0.9934605263157895,0.002631578947368421
77,2016-05-28,473.028992,533.473022,472.699005,530.039978,530.039978,181199008,0.0004222222222222222,0.0041466666666666666,0.1,0.0,0.9971000000000001,0.0029000000000000002
78,2016-05-29,527.47699,553.960022,512.179016,526.232971,526.232971,148736992,-0.0006434782608695652,-0.0064034782608695644,0.1,0.004095652173913044,0.9959043478260869,0.0
79,2016-05-30,528.471008,544.348999,522.963013,533.864014,533.864014,87958704,-0.0002525252525252525,-0.0024686868686868684,0.10045454545454546,0.0036363636363636364,0.9937575757575758,0.002606060606060606
80,2016-05-31,534.190979,546.617981,520.661987,531.385986,531.385986,138450000,9.75609756097561e-05,0.001046341463414634,0.10000000000000002,0.0016585365853658538,0.995609756097561,0.002731707317073171
81,2016-06-01,531.106995,543.080017,525.635986,536.919983,536.919983,86061800,0.0011093750000000001,0.011075,0.1003125,0.0,0.992890625,0.007109375
82,2016-06-02,536.515015,540.35199,533.078003,537.971985,537.971985,60378200,0.001064102564102564,0.010623076923076923,0.10171794871794872,0.0,0.9938333333333335,0.006166666666666667
83,2016-06-03,537.682007,574.638,536.919983,569.19397,569.19397,122020000,0.0011506849315068492,0.011515068493150685,0.1,0.0,0.9948219178082192,0.005178082191780822
84,2016-06-04,569.705017,590.132019,564.237976,572.72699,572.72699,94925296,0.0002705882352941176,0.002683529411764706,0.1,0.002423529411764706,0.9925529411764706,0.005023529411764706
85,2016-06-05,573.307983,582.807983,569.177979,574.97699,574.97699,68874096,1.3793103448275873e-05,0.00012689655172413774,0.1,0.0012551724137931034,0.997151724137931,0.0015931034482758622
86,2016-06-06,574.60199,586.469971,574.60199,585.536987,585.536987,72138896,0.0009157894736842104,0.009174736842105262,0.1,0.0,0.9957263157894736,0.004273684210526316
87,2016-06-07,585.445007,590.258972,567.513977,576.596985,576.596985,107770000,-0.0003636363636363636,-0.0037121212121212126,0.10025252525252526,0.007737373737373737,0.9864949494949494,0.005767676767676767
88,2016-06-08,577.166992,582.838989,573.130005,581.64502,581.64502,80265800,0.0,0.0,0.1,0.0,1.0,0.0
89,2016-06-09,582.203003,582.203003,570.950989,574.630005,574.630005,71301000,-0.0001682242990654205,-0.0017158878504672907,0.1,0.003953271028037384,0.9919906542056075,0.004056074766355141
90,2016-06-10,575.836975,579.127014,573.325012,577.469971,577.469971,66991900,-0.00037499999999999995,-0.0037625000000000002,0.10000000000000002,0.0019270833333333334,0.9980729166666666,0.0
91,2016-06-11,578.674011,607.116028,578.674011,606.72699,606.72699,82357000,0.00018292682926829268,0.0019853658536585364,0.10007317073170734,0.0018902439024390243,0.9952926829268294,0.0028170731707317077
92,2016-06-12,609.684021,684.843994,607.039001,672.783997,672.783997,277084992,0.0,0.0,0.1,0.0,1.0,0.0
93,2016-06-13,671.653992,716.004028,664.487,704.375977,704.375977,243295008,0.00020930232558139536,0.002117829457364341,0.10066666666666667,0.0046434108527131784,0.9900465116279069,0.005310077519379845
94,2016-06-14,704.504028,704.504028,662.804016,685.559021,685.559021,186694000,-0.0008070175438596491,-0.008049122807017544,0.1,0.008736842105263157,0.989359649122807,0.0019035087719298245
95,2016-06-15,685.684998,696.302979,672.560974,694.468994,694.468994,99223800,0.0011441441441441443,0.01150990990990991,0.10000000000000002,0.0,0.9946486486486487,0.0053513513513513515
96,2016-06-16,696.52301,773.721985,696.52301,766.307983,766.307983,271633984,0.0,0.0,0.1,0.0,1.0,0.0
97,2016-06-17,768.487,775.356018,716.55603,748.908997,748.908997,363320992,0.0,0.0,0.1,0.0,1.0,0.0
98,2016-06-18,748.755981,777.98999,733.929016,756.22699,756.22699,252718000,0.0005384615384615384,0.005399038461538461,0.1,0.0,0.9960769230769231,0.003923076923076923
99,2016-06-19,756.687988,766.620972,745.627991,763.781006,763.781006,136184992,0.0,0.0,0.1,0.0,1.0,0.0
100,2016-06-20,763.927002,764.083984,732.72699,737.226013,737.226013,174511008,0.000396551724137931,0.003955172413793103,0.1,0.0,0.9982758620689655,0.001724137931034483
101,2016-06-21,735.882996,735.882996,639.070007,666.651978,666.651978,309944000,0.0003596491228070175,0.0036140350877192987,0.1,0.0021666666666666666,0.9946842105263158,0.003149122807017544
102,2016-06-22,665.914978,678.669983,587.482971,596.116028,596.116028,266392992,0.0,0.0,0.1,0.0,1.0,0.0
103,2016-06-23,597.442993,629.327026,558.138977,623.97699,623.97699,253462000,0.0016842105263157896,0.01688721804511278,0.1,0.0010902255639097743,0.9903458646616542,0.00856390977443609
104,2016-06-24,625.575012,681.72699,625.271973,665.299011,665.299011,224316992,0.0,0.0,0.1,0.0,1.0,0.0
105,2016-06-25,665.281006,691.731018,646.559021,665.122986,665.122986,126656000,-0.0015884057971014495,-0.015991014492753624,0.1,0.01673623188405797,0.9683913043478262,0.014872463768115943
106,2016-06-26,665.93103,665.97998,616.934021,629.367004,629.367004,109225000,0.0006770833333333334,0.006747916666666666,0.10000000000000002,0.0014999999999999998,0.9936979166666666,0.0048125
107,2016-06-27,629.348999,655.275024,620.523987,655.275024,655.275024,122134000,-0.0002631578947368421,-0.0025964912280701754,0.1,0.0013596491228070175,0.9986403508771929,0.0
108,2016-06-28,658.10199,659.247986,637.77301,647.000977,647.000977,138384992,-7.142857142857143e-05,-0.0007455357142857144,0.1,0.0025,0.9952678571428571,0.002232142857142857
109,2016-06-29,644.122009,644.682007,628.283997,639.890015,639.890015,142456000,0.0004466019417475728,0.004454368932038835,0.1,0.0,0.9977572815533982,0.002242718446601942
110,2016-06-30,640.591003,675.403015,636.607971,673.336975,673.336975,138980000,0.0005227272727272727,0.005213636363636364,0.1,0.0,0.9978636363636363,0.0021363636363636363
111,2016-07-01,672.515015,686.153992,669.593994,676.296021,676.296021,134431008,0.0008058252427184466,0.008090291262135922,0.1,0.001407766990291262,0.9933009708737864,0.00529126213592233
112,2016-07-02,676.734009,703.702026,676.398987,703.702026,703.702026,112354000,0.0011401869158878504,0.011382242990654205,0.10000934579439252,0.0011962616822429907,0.9911121495327103,0.007691588785046728
113,2016-07-03,704.968018,704.968018,649.008972,658.664001,658.664001,129512000,0.0003789473684210526,0.003802105263157895,0.1,0.0,0.9978947368421053,0.002105263157894737
114,2016-07-04,658.804016,683.661987,650.507996,683.661987,683.661987,92008400,0.0007582417582417583,0.007634065934065934,0.09999999999999999,0.0,0.9959450549450549,0.0040549450549450545
115,2016-07-05,683.208984,683.491028,665.065979,670.627014,670.627014,130476000,-0.0001372549019607843,-0.0014156862745098042,0.1,0.0020490196078431374,0.996186274509804,0.001764705882352941
116,2016-07-06,670.41803,681.89801,670.41803,677.330994,677.330994,134960992,0.0,0.0,0.1,0.0,1.0,0.0
117,2016-07-07,678.090027,682.432007,611.833984,640.562012,640.562012,258091008,0.0,0.0,0.1,0.0,1.0,0.0
118,2016-07-08,640.687988,666.70697,636.46698,666.52301,666.52301,141970000,-5.172413793103447e-05,-0.0005051724137931038,0.1,0.0015689655172413794,0.9963189655172413,0.002112068965517241
119,2016-07-09,666.383972,666.383972,633.398987,650.960022,650.960022,180536000,0.00039080459770114945,0.003908045977011495,0.1,0.0,0.9975747126436781,0.002425287356321839
120,2016-07-10,650.598999,652.294006,641.263977,649.359985,649.359985,102532000,0.0,0.0,0.1,0.0,1.0,0.0
121,2016-07-11,648.484009,659.629028,644.97998,647.658997,647.658997,107910000,-0.00023255813953488376,-0.002281395348837209,0.09999999999999999,0.0017790697674418604,0.9960697674418605,0.0021511627906976743
122,2016-07-12,648.28302,675.258972,646.778992,664.551025,664.551025,138172992,-0.0017128712871287127,-0.016972277227722772,0.10083168316831684,0.01003960396039604,0.989960396039604,0.0
123,2016-07-13,664.796997,668.700012,654.468018,654.468018,654.468018,131449000,0.00035555555555555557,0.003474444444444444,0.1,0.001288888888888889,0.9964666666666667,0.0022444444444444447
124,2016-07-14,652.922974,662.901978,652.922974,658.078003,658.078003,98511400,-0.0012523364485981308,-0.012484112149532711,0.10048598130841122,0.005242990654205607,0.9947570093457944,0.0
125,2016-07-15,659.171021,667.077026,659.039978,663.255005,663.255005,81673104,0.0005204081632653061,0.005208163265306122,0.1,0.0,0.9965816326530613,0.0034183673469387757
126,2016-07-16,663.781006,666.460022,659.333984,660.767029,660.767029,50330200,-0.0003473684210526316,-0.0031157894736842102,0.10011578947368423,0.0010947368421052631,0.9989052631578947,0.0
127,2016-07-17,661.992981,682.36499,661.992981,679.458984,679.458984,74407904,0.0,0.0,0.1,0.0,1.0,0.0
128,2016-07-18,679.809021,681.554993,668.625,673.106018,673.106018,69465000,0.0001944444444444445,0.0019259259259259255,0.1,0.003564814814814815,0.9922685185185186,0.004166666666666667
129,2016-07-19,672.737976,673.276978,667.632019,672.864014,672.864014,61203300,-0.000863157894736842,-0.008577894736842106,0.1,0.007663157894736842,0.9912421052631579,0.0010947368421052631
130,2016-07-20,672.80603,672.929016,663.359985,665.684998,665.684998,94636400,0.0004315789473684211,0.004286315789473684,0.1,0.0015789473684210526,0.9948842105263157,0.003536842105263158
131,2016-07-21,665.228027,666.218994,660.414978,665.012024,665.012024,60491800,0.0010114942528735632,0.0101183908045977,0.1,0.0,0.9941494252873563,0.005850574712643678
132,2016-07-22,664.921997,666.583008,646.721985,650.619019,650.619019,134169000,0.0012527472527472528,0.012569230769230768,0.10019780219780221,0.0,0.9954065934065933,0.004593406593406593
133,2016-07-23,650.726013,656.366028,648.523987,655.55603,655.55603,69532200,0.00047191011235955056,0.004735955056179775,0.1,0.0,0.9975393258426967,0.002460674157303371
134,2016-07-24,655.409973,663.109985,652.79303,661.284973,661.284973,118184000,0.0,0.0,0.1,0.0,1.0,0.0
135,2016-07-25,661.263,661.828003,653.39502,654.096985,654.096985,78176496,0.0007701149425287356,0.007706896551724138,0.1,0.0,0.9961724137931035,0.003827586206896552
136,2016-07-26,654.226013,656.224976,645.879028,651.783997,651.783997,225135008,0.0003230769230769231,0.0032423076923076923,0.1,0.0,0.9983153846153847,0.0016846153846153847
137,2016-07-27,651.627014,657.455994,648.447021,654.35199,654.35199,147460992,-0.00014130434782608694,-0.001391304347826087,0.10003260869565218,0.0013043478260869564,0.998695652173913,0.0
138,2016-07-28,654.492004,657.594971,654.492004,655.034973,655.034973,86428400,0.0,0.0,0.10060204081632652,0.0,1.0,0.0
139,2016-07-29,655.111023,657.796021,654.786011,656.992004,656.992004,60703500,0.0013854166666666667,0.013860416666666667,0.10000000000000002,0.0,0.9932604166666666,0.0067395833333333335
140,2016-07-30,657.012024,658.223022,654.208984,655.046997,655.046997,38456100,4.901960784313725e-05,0.0005058823529411764,0.1,0.0,0.9990392156862745,0.0009607843137254903
141,2016-07-31,655.099976,655.284973,624.36499,624.68103,624.68103,110818000,0.0,0.0,0.1,0.0,1.0,0.0
142,2016-08-01,624.60199,626.119019,605.883972,606.271973,606.271973,121887000,-0.0007583333333333333,-0.007570000000000001,0.1,0.0034583333333333332,0.9965416666666667,0.0
143,2016-08-02,606.396973,612.848022,531.333984,547.465027,547.465027,330932992,-0.00024324324324324323,-0.002461261261261261,0.10000000000000002,0.0015675675675675676,0.9984324324324324,0.0
144,2016-08-03,548.656006,573.359985,541.546997,566.35498,566.35498,207982000,-0.0015826771653543307,-0.015838582677165352,0.1,0.006448818897637796,0.9935511811023622,0.0
145,2016-08-04,566.328979,579.495972,565.776978,578.289001,578.289001,125292000,0.0006341463414634147,0.006317073170731707,0.1,0.0,0.9966016260162601,0.003398373983739837
146,2016-08-05,578.281006,578.281006,569.981995,575.04303,575.04303,66127900,0.00014285714285714287,0.0014535714285714286,0.1,0.002392857142857143,0.9958214285714285,0.0017857142857142859
147,2016-08-06,575.030029,588.395996,569.468994,587.778015,587.778015,80797296,0.0010454545454545454,0.010427272727272728,0.1,0.0,0.9940568181818182,0.005943181818181819
148,2016-08-07,587.770996,597.513,586.815979,592.690002,592.690002,82398400,-0.0003928571428571428,-0.003932142857142857,0.10208035714285714,0.0018660714285714285,0.9981339285714286,0.0
149,2016-08-08,592.736023,592.994019,588.046997,591.054016,591.054016,61194100,-0.00010526315789473682,-0.0009863157894736839,0.1,0.001431578947368421,0.9966315789473685,0.0019368421052631578
150,2016-08-09,591.038025,591.091003,584.79303,587.801025,587.801025,92228096,-0.00014864864864864869,-0.001528378378378378,0.1,0.0029324324324324323,0.993945945945946,0.0031216216216216216
151,2016-08-10,587.64801,599.984009,586.370972,592.103027,592.103027,102905000,0.0005348837209302325,0.0053348837209302325,0.09999999999999999,0.0,0.9973139534883722,0.0026860465116279072
152,2016-08-11,592.124023,597.541992,589.119995,589.119995,589.119995,74514400,-0.0018870967741935482,-0.018891935483870966,0.1005,0.008032258064516129,0.9919677419354839,0.0
153,2016-08-12,588.797974,589.909973,583.810974,587.559021,587.559021,69218000,0.0010298507462686568,0.010225373134328359,0.10028358208955224,0.0,0.9948805970149254,0.005119402985074627
154,2016-08-13,587.356995,589.773987,584.979004,585.588013,585.588013,43563000,0.00245,0.0243925,0.100275,0.0,0.9868375,0.013162499999999999
155,2016-08-14,585.588989,585.666016,564.781006,570.473022,570.473022,60851100,0.0007125,0.00714875,0.1,0.0,0.99685,0.00315
156,2016-08-15,570.494019,573.580017,563.23999,567.23999,567.23999,57262300,0.0,0.0,0.1,0.0,1.0,0.0
157,2016-08-16,567.242981,581.737976,566.716003,577.439026,577.439026,58405200,0.0022970297029702973,0.02305049504950495,0.10000000000000002,0.0,0.9921386138613861,0.007861386138613861
158,2016-08-17,577.760986,580.893982,571.429993,573.216003,573.216003,54443000,-0.000736842105263158,-0.007425,0.1,0.005302631578947369,0.9866052631578948,0.008092105263157895
159,2016-08-18,573.70697,577.791992,573.429993,574.317993,574.317993,59896600,0.0005462962962962962,0.005425,0.1,0.0,0.9970185185185185,0.0029814814814814817
160,2016-08-19,574.338989,578.237976,574.182007,575.630005,575.630005,50631600,0.000128,0.0013024,0.1,0.001024,0.9973759999999999,0.0016
161,2016-08-20,576.083984,582.817993,575.45697,581.697021,581.697021,45301400,0.0007599999999999999,0.007547999999999999,0.1,0.0,0.99631,0.00369
162,2016-08-21,581.939026,584.15802,580.218018,581.307983,581.307983,38299400,0.0,0.0,0.1,0.0,1.0,0.0
163,2016-08-22,581.310974,588.447998,580.593994,586.752991,586.752991,72844000,0.0,0.0,0.1,0.0,1.0,0.0
164,2016-08-23,586.770996,589.473999,581.633972,583.414978,583.414978,85349200,0.0012274678111587982,0.012118454935622316,0.1,0.009785407725321887,0.9686609442060086,0.02155364806866953
165,2016-08-24,583.411987,583.590027,579.85498,580.182007,580.182007,56328200,0.0033139534883720933,0.033249999999999995,0.09999999999999999,0.0,0.9818023255813954,0.01819767441860465
166,2016-08-25,580.179993,580.450989,575.166992,577.760986,577.760986,136130000,0.0,0.0,0.09999999999999999,0.0,1.0,0.0
167,2016-08-26,577.752991,580.622986,576.857971,579.651001,579.651001,48856800,0.0001415929203539823,0.0014407079646017698,0.1,0.001070796460176991,0.996716814159292,0.0022123893805309734
168,2016-08-27,579.452026,579.844971,568.630005,569.947021,569.947021,59698300,0.0007419354838709677,0.0073999999999999995,0.1,0.0,0.9955967741935483,0.004403225806451613
169,2016-08-28,569.830017,574.038025,569.73999,573.911987,573.911987,86301600,0.0005897435897435898,0.005882051282051282,0.1,0.0,0.9974358974358974,0.002564102564102564
170,2016-08-29,574.070984,576.278015,573.465027,574.106995,574.106995,110398000,0.0,0.0,0.10000000000000002,0.0,1.0,0.0
